"天沐旅店(西門館)","康定路32號","1990"
"明園溫泉別莊","台南市 白河區關嶺里關子嶺粗坑84號","1500"
"尖山埤江南渡假村","台南市 柳營區旭山里60號","5104"
"南元花園休閒農場","台南市 柳營區果毅里南湖25號","12000"
"荷蘭井湧泉","台南市 後壁區菁寮里菁寮老街荷蘭井129號","600"
"仙湖農場","台南市 東山區南勢里賀老寮一鄰6-2號","2380"
"向陽田園居","台南市 東山區大客村凹仔腳56之7","900"
"五隆園民宿","台南市 東山區高原里李子園108之4號","1800"
"董娘美食生活館","台南市 東山區大客村46-18號","1000"
"睫毛不翹的驢子","台南市 麻豆區港尾里15鄰客子寮527號","2300"
"鄉村故事旅棧","台南市 官田區西庄村4-22號","4600"
"湖境渡假會館","台南市 官田區嘉南里92號","2600"
"維夏渡假旅館","台南市 學甲區自強路101號","1920"
"西港歇腳居","台南市 西港區慶安里中洲21之89號","3800"
"欖人民宿","台南市 七股區十份村13鄰74-10號","2000"
"一分多田園民宿","台南市 七股區樹林里樹林126-12號","3000"
"黑琵的家","台南市 七股區義合村61-1號","960"
"春園農場","台南市 七股區看坪村46之10號","2000"
"鹽鄉民宿","台南市 北門區永華里井仔腳57號","2000"
"南科商務旅館","台南市 善化區成功路252號","2300"
"巧遇南科民宿","台南市 新市區社內里153之17號","1500"
"迎嘉花園酒店","台南市 新市區大營里133號","1688"
"歐味思山莊","台南市 玉井區沙田村85號","3200"
"桃花心木林","台南市 南化區南化村32號","1280"
"微風山谷","台南市 南化區北平里88號","2400"
"晨曦山莊","台南市 左鎮區光和里39號","2000"
"青森精品商旅","台南市 歸仁區南興里文化街三段529號","1980"
"旅行家民宿","台南市 永康區小北路與公園路交叉口","1680"
"永保安康大灣居宿","台南市 永康區中灣五街16巷37號2F","1480"
"劍橋(永康館)","台南市 永康區新行街128號",""
"怡家 背包客棧","台南市 永康區中華路280巷18弄9號7樓","600"
"致穩人文商旅","台南市 永康區中正北路56之20號","2900"
"華南大飯店","台南市 永康區中華路152-1號","1280"
"麥克阿舍","台南市 東區大同路二段640巷12號","1800"
"橘子椪柑","台南市 東區府連東路18號","550"
"溫馨小築","台南市 東區立德二路54巷2號","1400"
"南築雅室","台南市 東區東和路","1480"
"KK House","台南市 東區南紡夢時代附近",""
"優客屋","台南市 東區榮譽街","1080"
"肆房","台南市 東區東和路3號","790"
"英倫洋房民宿","台南市 東區富農一段83號","1500"
"兩米巷","台南市 東區青年路293巷5號","1880"
"鐵道老房","台南市 東區大同路二段","1500"
"慢步南國","台南市 東區民族路一段（近南一中）","750"
"天森61號館","台南市 東區崇德六街","1180"
"台南夢Style","台南市 東區中華東路","1080"
"皇賓大飯店","台南市 東區中華東路三段452巷8弄16號","1900"
"黃色風箏","台南市 東區東平路131號","1600"
"ROOM 5.民宿","台南市 東區民族路一段18巷10號","1699"
"亞帝大飯店","台南市 東區東門路三段31號7樓","990"
"亞伯大飯店","台南市 東區大同路二段617號","2400"
"府城商旅","台南市 東區榮譽街292號","1280"
"亞特旅店","台南市 東區中華東路三段452巷8弄8號","1300"
"台南老爺行旅","台南市 東區中華東路一段368號","3960"
"童莊親子民宿","台南市 南區大同路二段","2800"
"33HOUSE","台南市 南區金華路二段100巷33號","2000"
"ToHouse 趣房子","台南市 南區褔吉一街12巷3號","1280"
"新都套房","台南市 南區新都路339號","1000"
"揚悅旅館","台南市 南區健康路二段487號","1600"
"悠遊台南","台南市 南區永仁街30巷6號","1380"
"愛旅部落","台南市 南區夏林路","1000"
"靜巷十号","台南市 南區金華路2段34巷10號","1480"
"8又二分之一","台南市 南區大同路二段482巷11號",""
"胖胖糖","台南市 南區五妃街419巷15號","1380"
"嗨樂園親子民宿","台南市 北區賢北街122號","3200"
"傑克屋","台南市 北區臨安路二段91巷","500"
"124巷花園","台南市 北區大港街","1600"
"北歐旅居","台南市 北區大興街599號","1400"
"FUNDI","台南市 北區成功路68巷27號","800"
"奇遇果 keywe","台南市 北區西門路四段341巷","1450"
"小木馬","台南市 北區國華街四段(近花園夜市)","2400"
"勁屋 Kei House","台南市 北區開南街","2000"
"包租女王","台南市 北區大港街","500"
"牽手602","台南市 北區大興街602巷2號","650"
"好友窩","台南市 北區大興街602巷","1600"
"安平沐夏","台南市 北區賢北街108號","1800"
"花園星空","台南市 北區實踐街103巷","1200"
"台南Sun house","台南市 北區西門路三段","1200"
"風鈴木","台南市 北區東豐路143巷2號","1100"
"台南歐風民宿","台南市 北區開元路249巷35弄3號","880"
"天下大飯店","台南市 北區成功路202號","3800"
"華都商務飯店","台南市 北區文賢路1192號","1700"
"新朝代飯店","台南市 北區成功路46號","3200"
"富信大飯店","台南市 北區成功路336號","5500"
"富朗飯店","台南市 北區成功路114號","2200"
"南寶大飯店","台南市 北區前鋒路318號","1100"
"家新大飯店","台南市 北區海安路三段287號","2700"
"首相大飯店","台南市 北區公園路128號","1600"
"鐵道大飯店","台南市 北區成功路2號","780"
"榮美精品商旅","台南市 北區海安路三段50號","2450"
"均英商務飯店","台南市 北區中華北路二段9號","3000"
"紀錄工坊","台南市 北區成功路68巷9號","1800"
"東菁苑壹館","台南市 北區開元路92號3F","1500"
"欣悅美學商旅","台南市 北區西門路三段138號","1550"
"微光宅","台南市 北區賢北街225巷","800"
"南法小步舞曲","台南市 北區賢北街",""
"藍心屋","台南市 北區旭日街120巷26號","800"
"壹拾三住房","台南市 北區海安路三段165號","1800"
"22&36","台南市 北區成功路22巷36號(火車站前)","1180"
"Tavern L","台南市 北區成功路38號","700"
"巴洛克洋房","台南市 北區立賢路一段603號","2200"
"羽鋒民宿","台南市 安南區安明路四段1261號","3500"
"初生活 initially life","台南市 安南區郡安路五段184巷108弄18號","900"
"鄉下有房","台南市 安南區城北路866巷63號","2500"
"來住安平","台南市 安平區安北路與世平路口","1680"
"安平光影","台南市 安平區安平路500巷17弄26號","1800"
"Antique House","台南市 安平區永華11街138號","3080"
"裁縫師私人會館","台南市 安平區延平街122號","2400"
"卡樂","台南市 安平區安平路546號","1680"
"住好運","台南市 安平區安平路226號","2650"
"安平房小屋","台南市 安平區石門國小旁(近安平老街)","1600"
"莫非工寓","台南市 安平區民權路","1400"
"潔果民宿","台南市 安平區永華三街79號","1600"
"柚子屋","台南市 安平區建平十四街","1600"
"吾宅","台南市 安平區建平路與怡平路交街口","2000"
"現代單伸手","台南市 安平區同平路(台南觀光漁市旁)","2800"
"自在安平","台南市 安平區安平路426巷(依蕾特布丁巷)","2200"
"安平心旅行","台南市 安平區育平八街與平豐路口","1380"
"平安樹．宿","台南市 安平區安平路(平生路口)","2000"
"RE+Wood","台南市 安平區民權路四段393之1號","1390"
"露比當家","台南市 安平區","880"
"Dear 蒂兒","台南市 安平區民權路四段831號","1080"
"Almost Home","台南市 安平區華平路563號","2000"
"伊芙妮主題套房","台南市 安平區世平四街","980"
"嘗住安平","台南市 安平區古堡街62號","1180"
"左岸121","台南市 安平區建平十七街","1500"
"浮雲遊子","台南市 安平區","1680"
"賞花會館一館","台南市 安平區安平路702之2號","1300"
"來去安平住一晚","台南市 安平區古堡街與延平街口","1600"
"台南‧微調時光","台南市 安平區華平路","2500"
"有點．宅","台南市 安平區建平路52號","2100"
"理容院哈司托","台南市 安平區怡平路410巷37號","880"
"安平旅居","台南市 安平區","1600"
"唯樂親子民宿","台南市 安平區郡平路","2800"
"樹說","台南市 安平區州平二街","3000"
"安平八の船會館","台南市 安平區安億路142號","2280"
"微日。光角","台南市 安平區文平路","1000"
"波夏122","台南市 安平區育平八街122號","2600"
"妹子","台南市 安平區世平一街8巷","1500"
"米卡摩卡","台南市 安平區世平一街8巷60號","1500"
"安平539","台南市 安平區慶平路539號15樓","600"
"GA HOUSE","台南市 安平區光州路120號","2900"
"安平典藏","台南市 安平區世平一街","1500"
"同棧設計旅店","台南市 安平區古堡街70號","3980"
"安平72號","台南市 安平區世平一街8巷72號","1500"
"漫步巷弄","台南市 安平區運河路","2000"
"荷蘭洋行","台南市 安平區國平路417號","1880"
"平方宅邸","台南市 安平區安北路","6800"
"台南安平水岸180","台南市 安平區同平路180號","3000"
"作夥憩海邊","台南市 安平區州平一街","1500"
"夏夏漁","台南市 安平區效忠街","2000"
"緩步come home","台南市 安平區永華四街","1280"
"安提詩民宿","台南市 安平區平通路400號","1000"
"維悅酒店","台南市 安平區慶平路539號","2660"
"臺邦商旅","台南市 安平區永華二街199號","2850"
"油行尾","台南市 中西區府前路(近開山路)","3200"
"迪利小屋","台南市 中西區民生路二段","1680"
"巧寓","台南市 中西區民權路三段與大新街路口","2400"
"From House發浪家","台南市 中西區湖美一街","1600"
"說故事","台南市 中西區青年路15號","1400"
"義樓","台南市 中西區協和街(近美麗街)","2400"
"Home台南","台南市 中西區西賢里11鄰西賢一街","2000"
"靈魂公寓","台南市 中西區民族路二段(近火車站)","1980"
"老房小屋","台南市 中西區大勇街(近海安路)","2400"
"海安竺居","台南市 中西區康樂街282巷2號","1500"
"台南六本木","台南市 中西區湖美一街","2300"
"84 in 台南","台南市 中西區忠孝街84號","1400"
"興居","台南市 中西區民權路與西門路口","1580"
"友愛部屋","台南市 中西區友愛街146巷18號","4800"
"邑宿","台南市 中西區新美街75號2樓3樓","1600"
"大戶人家－安築","台南市 中西區西門路一段","3800"
"保安57","台南市 中西區保安路(台南特色小吃街)",""
"五樓-5th","台南市 中西區民族路二段(新光三越附近)","1980"
"駐宅‧住窄","台南市 中西區民權路","3000"
"維多莉亞行館","台南市 中西區西湖街","1800"
"築樂窩","台南市 中西區府前路一段109號","2180"
"湧福驛站","台南市 中西區永華路一段144巷37號","1600"
"台南夢想","台南市 中西區北門路一段（火車站附近）","800"
"鳥。居","台南市 中西區民權路四段112巷","2000"
"寄屋","台南市 中西區台南火車站旁","800"
"幸運草民宿","台南市 中西區西門路一段493號","1500"
"T.A.M","台南市 中西區北門路一段","1100"
"府城巷弄","台南市 中西區西門路二段民權路口(金格長崎蛋糕旁)","1300"
"禾悅館","台南市 中西區海安路","2800"
"台南花園","台南市 中西區金華路三段209號","980"
"西門胡同驛棧","台南市 中西區孔廟文化園區旁","3000"
"台南.廟口","台南市 中西區民族路二段","1080"
"米街135","台南市 中西區新美街(近赤崁樓)","2400"
"藏愛","台南市 中西區西賢一街71巷22號","1600"
"小西門36","台南市 中西區永華路一段（近大億麗緻）","1300"
"台南ㄟ厝","台南市 中西區大同路一段","1500"
"巧和居民宿","台南市 中西區民生路一段157巷10號","1500"
"台南蜜屋","台南市 中西區西門路一段","800"
"玩家小西門","台南市 中西區西門路一段703巷8之1號","1580"
"私藏No.1","台南市 中西區康樂街","1700"
"台南．巧家","台南市 中西區府前路二段(近國華街口)","1250"
"有房神農","台南市 中西區忠孝街","1380"
"站前快樂窩","台南市 中西區成功路(近火車站)","1280"
"站前陽光","台南市 中西區中山路與民族路交叉口","1500"
"海安196","台南市 中西區民權路三段","1600"
"Dear House","台南市 中西區臨安路一段212巷36號","1700"
"千鳥屋","台南市 中西區府前路二段","900"
"囝仔厝","台南市 中西區大德街與保安路交叉口","3600"
"Air-Tainan","台南市 中西區民族路三段222巷","1000"
"台南仙靜民宿","台南市 中西區金華路三段(靠近海安路)",""
"house inn house","台南市 中西區衛民街","1980"
"隨寓而安","台南市 中西區永華路一段144巷","1600"
"漫步老宅","台南市 中西區正興街77巷4號","2000"
"世恆軒","台南市 中西區","1780"
"夢境湖美","台南市 中西區湖美一街","1200"
"台南好宿","台南市 中西區環河街86號","1100"
"旅.日.人-松井家","台南市 中西區民族路二段57巷9號","1980"
"和逸台南(西門館)","台南市 中西區西門路一段658之2號","3575"
"久都和宅","台南市 中西區忠孝街與康樂街交叉口","2800"
"賞花會館二館","台南市 中西區北門路","1300"
"全美旅驛","台南市 中西區民權路二段191號","500"
"神榕147","台南市 中西區神農街147號","1600"
"台南福憩客棧","台南市 中西區中正路76號2樓","500"
"返璞","台南市 中西區大埔街89巷51號","1800"
"老曼船長","台南市 中西區府中街98巷28號","2000"
"Carmen Carmen","台南市 中西區衛民街(近狐狸尾巴)","2200"
"愛麗絲秘境","台南市 中西區大德街",""
"鐵花窗","台南市 中西區民權路二段64巷5號","4200"
"小茉莉","台南市 中西區南寧街120巷20號","1500"
"A Bed House","台南市 中西區康樂街156號7樓7室","980"
"街角363","台南市 中西區康樂街","1380"
"鬍子住所","台南市 中西區民族路二段57巷12之5號","2180"
"哩賀音樂小屋","台南市 中西區西華南街120巷10號","1200"
"隘門","台南市 中西區民族路(近赤崁樓)","2200"
"一下．台南民宿","台南市 中西區府中街36號","1600"
"番子樓","台南市 中西區成功路237號","790"
"愛飛的魚","台南市 中西區友愛街146巷9號","1800"
"款款民居","台南市 中西區大智街150號","3200"
"角樓洋房","台南市 中西區北門路一段161巷36號","1080"
"府城旅行家","台南市 中西區大智街63號8樓","1000"
"好ciao","台南市 中西區中山路8巷2號","1400"
"回家128","台南市 中西區永華路一段128巷13號","4200"
"華心大飯店","台南市 中西區金華路三段175號","1650"
"碳佐麻里商務旅館","台南市 中西區尊王路158號","1980"
"名世大飯店","台南市 中西區永福路二段150之1號","980"
"劍橋(台南館)","台南市 中西區民族路二段269號","2240"
"林肯飯店","台南市 中西區金華路三段230號9F","1500"
"星象商旅","台南市 中西區海安路一段151號","2200"
"映巷","台南市 中西區民生路二段附近","1000"
"馬公綠町","台南市 中西區開山路122巷10號1F之4","2800"
"愛客發(台南館)","台南市 中西區忠義路二段145號8樓","2080"
"康橋商旅(台南民生館)","台南市 中西區民生路二段299號","1700"
"太子大飯店","台南市 中西區友愛街349號","480"
"台南之星","台南市 中西區文賢路13號","880"
"首學飯店","台南市 中西區康樂街148號","1700"
"F HOTEL(台南館)","台南市 中西區光賢街23號","4000"
"浪漫河景民宿","台南市 中西區環河街86號","880"
"烏居","台南市 中西區大勇街136號","2800"
"18精品會館","台南市 中西區衛民街124巷18之1號","1200"
"富得來大飯店","台南市 中西區康樂街243號","880"
"一品沅商旅","台南市 中西區保安路182號","1300"
"新生商務旅館","台南市 中西區民生路二段83號","680"
"來七桃旅店","台南市 中西區西門路二段372巷6號","999"
"僾樺大飯店","台南市 中西區和平街101號","2000"
"國光大飯店","台南市 中西區尊王路18號","2400"
"富華大飯店(台南館)","台南市 中西區忠義路二段28號","3650"
"佳佳小南天","台南市 中西區忠義路二段158巷74號","1768"
"英王商旅","台南市 中西區忠義路二段233巷26號","1038"
"康橋商旅","台南市 中西區民權路二段97號","1880"
"華光大飯店","台南市 中西區民族路二段143號","1950"
"佳佳西市場","台南市 中西區正興街11號","2560"
"驛家旅店","台南市 中西區成功路343號9樓","1385"
"立多文旅","台南市 中西區西門路2段76號","2680"
"真愛高雄","高雄市 新興區七賢一路528巷27號","1"
"同．居With Inn","高雄市 新興區文橫一路5巷28號","500"
"艾卡設計旅店","高雄市 新興區民生一路328號","1680"
"宮賞藝術飯店","高雄市 新興區林森一路237號","3400"
"首福大飯店","高雄市 新興區民主路12號","2600"
"中央商務大飯店","高雄市 新興區中正四路6號","780"
"鴨家青年旅館","高雄市 新興區六合一路158號5樓","660"
"Singleinn","高雄市 新興區林森一路267號B1","900"
"住飯店hotel dua","高雄市 新興區林森一路165號","4200"
"雲端精緻旅館","高雄市 新興區民主路18號","1500"
"樺觀小築","高雄市 新興區南華路198號","2100"
"六合日麗","高雄市 新興區六合二路30號","1399"
"吉娃娃商務旅館","高雄市 新興區六合一路158號10樓","1680"
"假期商旅中正店","高雄市 新興區中正四路72號","1150"
"米朵花園旅店","高雄市 新興區五福二路77號","1680"
"康橋商旅(六合夜市南華館)","高雄市 新興區南華路136號","1600"
"秝芯旅店","高雄市 前金區新盛一街55號","1180"
"佳適旅舍(六合館)","高雄市 前金區六合二路128號","1780"
"HOTEL WO","高雄市 前金區七賢二路394號","3000"
"富驛商旅(中華路館)","高雄市 前金區中華三路81號","2380"
"御宿(中央公園館)","高雄市 前金區中華三路15號","1700"
"河堤時尚旅店","高雄市 前金區光復二街191號","1200"
"樂品商旅","高雄市 前金區市中一路229號","1800"
"康橋商旅(中正館)","高雄市 前金區中正四路112號","1800"
"樹屋旅店","高雄市 前金區六合二路132號3F","1980"
"喜悅大飯店","高雄市 前金區七賢二路178號","1800"
"壹品棧旅店","高雄市 前金區七賢二路378號","1499"
"君龍商旅","高雄市 前金區五福三路61號7樓","2400"
"85大樓美麗灣","高雄市 苓雅區自強三路5號12樓","799"
"戀戀高雄","高雄市 苓雅區中華四路63號","990"
"幸福驛站","高雄市 苓雅區自強三路3號12樓之33","1000"
"那旅","高雄市 苓雅區新光路140巷41號","2000"
"亞太高雄","高雄市 苓雅區中華四路/三多路口(近85大樓)","1400"
"陽光大飯店","高雄市 苓雅區中華四路75號","3938"
"85品雲","高雄市 苓雅區自強三路5號","1100"
"85水格印象主題套房","高雄市 苓雅區自強三路5號","1200"
"85夜景旅人假期","高雄市 苓雅區自強三路5號12樓之34","1180"
"85NY主題套房","高雄市 苓雅區自強三路5號","790"
"豬寶寶的窩","高雄市 苓雅區自強三路5號16F-49","1000"
"以馬內利","高雄市 苓雅區自強三路3號12樓之33",""
"高雄漫步妘端","高雄市 苓雅區三多四路63號","1100"
"世紀旅店","高雄市 苓雅區苓雅二路85之5號","945"
"好地方大飯店","高雄市 苓雅區三多四路63號11樓","2250"
"背包41(高雄館)","高雄市 苓雅區四維三路261巷39號","410"
"捷絲旅(中正館)","高雄市 苓雅區中正一路134號","2800"
"康橋商旅","高雄市 苓雅區光華一路148之42號","1800"
"85大樓美麗灣","高雄市 苓雅區自強三路5號12樓","799"
"戀戀高雄","高雄市 苓雅區中華四路63號","990"
"幸福驛站","高雄市 苓雅區自強三路3號12樓之33","1000"
"那旅","高雄市 苓雅區新光路140巷41號","2000"
"亞太高雄","高雄市 苓雅區中華四路/三多路口(近85大樓)","1400"
"陽光大飯店","高雄市 苓雅區中華四路75號","3938"
"85品雲","高雄市 苓雅區自強三路5號","1100"
"85水格印象主題套房","高雄市 苓雅區自強三路5號","1200"
"85夜景旅人假期","高雄市 苓雅區自強三路5號12樓之34","1180"
"85NY主題套房","高雄市 苓雅區自強三路5號","790"
"豬寶寶的窩","高雄市 苓雅區自強三路5號16F-49","1000"
"以馬內利","高雄市 苓雅區自強三路3號12樓之33",""
"高雄漫步妘端","高雄市 苓雅區三多四路63號","1100"
"世紀旅店","高雄市 苓雅區苓雅二路85之5號","945"
"好地方大飯店","高雄市 苓雅區三多四路63號11樓","2250"
"背包41(高雄館)","高雄市 苓雅區四維三路261巷39號","410"
"捷絲旅(中正館)","高雄市 苓雅區中正一路134號","2800"
"康橋商旅","高雄市 苓雅區光華一路148之42號","1800"
"城市商旅-高雄館","高雄市 鹽埕區大義街1號","2530"
"文賓飯店(駁二館)","高雄市 鹽埕區大勇路22號","598"
"華后大飯店","高雄市 鹽埕區公園二路219號","1780"
"宿喜小屋","高雄市 鹽埕區瀨南街248號","900"
"中正大飯店","高雄市 鹽埕區大仁路7號","1800"
"碧港良居","高雄市 鼓山區哨船街31號","2128"
"御宿商旅(明華館)","高雄市 鼓山區明華路257號","2000"
"藍白拖","高雄市 鼓山區長安街3號","1088"
"西子灣商務飯店","高雄市 鼓山區哨船街14號","3380"
"米果的家","高雄市 前鎮區新光路21號","1500"
"疾風門客棧","高雄市 前鎮區三多二路397號","1500"
"意竟","高雄市 前鎮區新光路21號","1250"
"汪汪小窩","高雄市 前鎮區新光路21之1號","1300"
"亞灣日和","高雄市 前鎮區新光路21號","1300"
"三多旅店","高雄市 前鎮區三多三路107號","1050"
"摩天海灣商旅","高雄市 前鎮區新光路21號21樓之7之12","1500"
"85彩紅屋","高雄市 前鎮區自強三路5號",""
"香格里拉精品旅館","高雄市 三民區建國二路208號","1560"
"旅行家商旅","高雄市 三民區河北二路50之7號","1980"
"現代商務旅館","高雄市 三民區九如二路332號","900"
"華宏飯店","高雄市 三民區建國二路243號","1080"
"西子灣大飯店(站前館)","高雄市 三民區建國二路241號","1680"
"康橋大飯店(高雄站前館)","高雄市 三民區建國二路295號","1980"
"京城大飯店","高雄市 三民區九如二路362號","3800"
"金暉商務大飯店","高雄市 三民區建國三路185號","780"
"高雄國際星辰旅館","高雄市 三民區建國三路252之1號","1700"
"月緹","高雄市 左營區南屏路","1400"
"FA FA HOUSE","高雄市 左營區文自路198號","1200"
"薇閣雅居","高雄市 左營區站前北路(高鐵站、半屏山旁)",""
"龍翔飯店","高雄市 左營區立文路75號","675"
"亞特艾斯","高雄市 左營區至真路531巷","1680"
"有吾客棧","高雄市 左營區勝利路115巷2-1號","600"
"月緹","高雄市 左營區南屏路","1400"
"FA FA HOUSE","高雄市 左營區文自路198號","1200"
"薇閣雅居","高雄市 左營區站前北路(高鐵站、半屏山旁)",""
"龍翔飯店","高雄市 左營區立文路75號","675"
"亞特艾斯","高雄市 左營區至真路531巷","1680"
"有吾客棧","高雄市 左營區勝利路115巷2-1號","600"
"頭前園民宿","高雄市 田寮區崇德里崇德路9號","1600"
"NL概念商旅","高雄市 鳳山區文衡路18號","1080"
"大樹南瓜屋","高雄市 大樹區三和里學城路一段8巷86號","2200"
"明山莊","高雄市 大樹區三和村三和路120之1號","2800"
"旗山民宿","高雄市 旗山區三協里楊厝巷11-1號","3000"
"旗山三合院民宿","高雄市 旗山區廣福里中興街6號","1200"
"老頭民宿","高雄市 旗山區三協里花旗二路11巷6號","1000"
"人字山莊","高雄市 美濃區民權路66之5號","1350"
"中正湖民宿","高雄市 美濃區中圳里福美路30號","1500"
"湖美茵民宿","高雄市 美濃區中山路2段782巷52號","1800"
"百果園民宿","高雄市 美濃區復興街一段58巷5號","1400"
"峰園民宿","高雄市 美濃區雙峰街8-20號","1200"
"林家民宿","高雄市 美濃區民族路53之7號","1800"
"菸城民宿","高雄市 美濃區中華路7巷17號","1800"
"美濃情民宿","高雄市 美濃區祿興里上竹圍14號","2000"
